ID,Type,Negativist,Process,Static,Vortical,Holographic,Causal,Dialectic,Dominant,Creative,Harmonizing,Normalizing
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan49",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ISTJc_My Personality Test Results...316,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3972,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJ_Unapologetic Culture39,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ESTJc_Day in the life of a nurse | 12 Hour shift26,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ESTJ_Arnold Schwarzenegger Shows His Gym & Fridge | Gym & Fridge | Men's Health92,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1802,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]111,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJ_Switzerland vs USA | Going to the doctor (my experience)243,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ESTP_Christmas Gifts from Amazon People ACTUALLY Want (Under $50)85,ESTP_,1,0,1,0,1,0,0,1,0,0,0
INFJc_How to Be Certain That You Are INFJ314,INFJc,0,0,0,1,0,0,0,0,0,1,0
ENFJ_Most important lesson I learned this year (What I know now)27,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
INFJ_Bill Gates Breaks Down 6 Moments From His Life | WIRED208,INFJ_,0,0,0,1,0,0,0,0,0,0,1
ESFJc_Improve your Vocabulary: Stop saying VERY!95,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ISTJc_How to Design Your Life (My Process For Achieving Goals)62,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ESTJ_Marty Lobdell - Study Less Study Smart91,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ISTJc_My Personality Test Results...471,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3973,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTJc_My Personality Test Results...317,ISTJc,0,0,0,1,0,0,0,0,0,1,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan48",ISTP_,0,1,1,0,0,1,0,0,0,0,1
INFJ_Waking up at 5AM is changing my life58,INFJ_,0,0,0,1,0,0,0,0,0,0,1
"ISTJc_Why you should stop ""improving"" yourself28",ISTJc,0,0,0,1,0,0,0,0,0,1,0
INFJc_Why I Love ENTPs!!!!!192,INFJc,0,0,0,1,0,0,0,0,0,1,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2285",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]677,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INTJ_Javascript Explained! Javascript PRIMER video for beginners.151,INTJ_,1,1,0,0,0,0,1,0,0,0,1
ENTJ_My Minimalist Apartment79,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJ_What I’ve learned about life by observing the ENTP70,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
INFP_73 Questions With Taylor Swift | Vogue93,INFP_,0,1,1,0,0,1,0,0,0,0,1
ENFJ_What I’ve learned about life by observing the ENTP205,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
INFP_Everything Anthony Mackie Does in a Day | Vanity Fair187,INFP_,0,1,1,0,0,1,0,0,0,0,1
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)212",ESTJc,1,1,0,0,0,0,1,0,1,0,0
INFJc_How To Spot An ENTP: Body Language295,INFJc,0,0,0,1,0,0,0,0,0,1,0
"ENTJ_Coding when you don't ""feel"" like it #grindreel136",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJ_What I’ve learned about life by observing the ENTP64,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJ_What I’ve learned about life by observing the ENTP211,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
INFP_73 Questions With Taylor Swift | Vogue87,INFP_,0,1,1,0,0,1,0,0,0,0,1
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)206",ESTJc,1,1,0,0,0,0,1,0,1,0,0
INFJc_How To Spot An ENTP: Body Language281,INFJc,0,0,0,1,0,0,0,0,0,1,0
"ENTJ_Coding when you don't ""feel"" like it #grindreel122",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan148",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3967,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJ_5 Ways to Optimise your Workspace to Improve Productivity148,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ISTJc_My Personality Test Results...303,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]663,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISFJc_What I Eat in A Week + 3 Year Vegan Update238,ISFJc,1,1,0,0,0,0,1,0,0,1,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2291",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
INFJc_Why I Love ENTPs!!!!!186,INFJc,0,0,0,1,0,0,0,0,0,1,0
INTJ_Javascript Explained! Javascript PRIMER video for beginners.145,INTJ_,1,1,0,0,0,0,1,0,0,0,1
INFP_Top 10 Differences Between Managers and Leaders1,INFP_,0,1,1,0,0,1,0,0,0,0,1
ENFJc_Who Are The INFPs?708,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Balance Out The Physical And Spiritual Realms To Live More Holistically268,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTJc_Node.js Tutorials for Beginners |  Part 1 | What is Node JS18,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]105,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTP_Christmas Gifts from Amazon People ACTUALLY Want (Under $50)91,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ENFJ_Switzerland vs USA | Going to the doctor (my experience)257,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJ_Most important lesson I learned this year (What I know now)33,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
INFJc_How to Be Certain That You Are INFJ300,INFJc,0,0,0,1,0,0,0,0,0,1,0
ISTJc_How to Design Your Life (My Process For Achieving Goals)76,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ESFJc_Improve your Vocabulary: Stop saying VERY!81,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENTJ_6 Things I Wish I Knew When I Started Programming218,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ESTJ_Marty Lobdell - Study Less Study Smart85,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ISTJc_My Personality Test Results...465,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ESTJc_Day in the life of a nurse | 12 Hour shift32,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1816,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJ_Arnold Schwarzenegger Shows His Gym & Fridge | Gym & Fridge | Men's Health86,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_Balance Out The Physical And Spiritual Realms To Live More Holistically240,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Who Are The INFPs?720,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENTJ_My Minimalist Apartment291,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ISFJc_What I Eat in A Week + 3 Year Vegan Update576,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ISTJc_Node.js Tutorials for Beginners |  Part 1 | What is Node JS30,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4946,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFJc_How to Be Certain That You Are INFJ328,INFJc,0,0,0,1,0,0,0,0,0,1,0
ESFP_HTML & CSS - How Much Do You Really Need To Know? #devsLife57,ESFP_,0,1,1,0,0,1,0,1,0,0,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty293,ISTJc,0,0,0,1,0,0,0,0,0,1,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan606",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ESTP_Are You Too Selfless?481,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ESTP_30 Facts About Me || 30K SUBSCRIBERS!13,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ENFJ_What I’ve learned about life by observing the ENTP239,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ISFPc_LIVING IN SAN FRANCISCO56,ISFPc,1,0,1,0,1,0,0,0,0,1,0
ENTJ_My Minimalist Apartment45,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ISFPc_My Software Engineering Journey80,ISFPc,1,0,1,0,1,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1180,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJ_5 Ways to Optimise your Workspace to Improve Productivity160,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]893,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Self-Discipline with Minimal Effort62,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan160",ISTP_,0,1,1,0,0,1,0,0,0,0,1
INFJ_Waking up at 5AM is changing my life64,INFJ_,0,0,0,1,0,0,0,0,0,0,1
"ISTJc_Why you should stop ""improving"" yourself14",ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2489,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan74",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ESFJc_Improve your Vocabulary: Stop saying VERY!287,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ISFJc_What I Eat in A Week + 3 Year Vegan Update210,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ESFJc_i quit software engineering to do youtube256,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3797,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJ_5 Ways to Optimise your Workspace to Improve Productivity174,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan174",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ISTP_How I Learned to Code in 6 Months - And Got Into Google99,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENFJc_Self-Discipline with Minimal Effort76,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]887,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFJ_Waking up at 5AM is changing my life70,INFJ_,0,0,0,1,0,0,0,0,0,0,1
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan60",ISTP_,0,1,1,0,0,1,0,0,0,0,1
INTJ_Javascript Explained! Javascript PRIMER video for beginners.179,INTJ_,1,1,0,0,0,0,1,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3783,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJc_i quit software engineering to do youtube242,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ISFJc_What I Eat in A Week + 3 Year Vegan Update204,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ESFJc_Improve your Vocabulary: Stop saying VERY!293,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJ_What I’ve learned about life by observing the ENTP58,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ENTJ_My Minimalist Apartment51,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ISFPc_LIVING IN SAN FRANCISCO42,ISFPc,1,0,1,0,1,0,0,0,0,1,0
ISFPc_My Software Engineering Journey94,ISFPc,1,0,1,0,1,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1194,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTP_Are You Too Selfless?495,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ENFP_My Personality and Taking the Test348,ENFP_,1,0,1,0,1,0,0,1,0,0,0
ESTJ_Unapologetic Culture11,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ENTJ_My Minimalist Apartment285,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_Who Are The INFPs?734,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Balance Out The Physical And Spiritual Realms To Live More Holistically254,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTJc_Node.js Tutorials for Beginners |  Part 1 | What is Node JS24,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ISFJc_What I Eat in A Week + 3 Year Vegan Update562,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]139,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4952,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty287,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ISTJc_My Personality Test Results...459,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ESFP_HTML & CSS - How Much Do You Really Need To Know? #devsLife43,ESFP_,0,1,1,0,0,1,0,1,0,0,0
ENTJ_6 Things I Wish I Knew When I Started Programming224,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
"ISTP_""Are You Destined to Deal?"" With Goldman Sachs Managing Director Jim Donovan612",ISTP_,0,1,1,0,0,1,0,0,0,0,1
ISTJc_OBJECTIVE PERSONALITY ISTJ (MM Si Te BPCS)28,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ESTJc_MY FIRST TIME IN KOREA || INDIAN IN KOREA || things I  ❤️12,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2310,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJc_Improve your Vocabulary: Stop saying VERY!56,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Who Are The INFPs?907,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTJ_Marty Lobdell - Study Less Study Smart52,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4761,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISFJc_What I Eat in A Week + 3 Year Vegan Update589,ISFJc,1,1,0,0,0,0,1,0,0,1,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2520",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ESTJc_Living with Social Anxiety | my story & advice60,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ESTP_Christmas Gifts from Amazon People ACTUALLY Want (Under $50)46,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ENFJ_Switzerland vs USA | Going to the doctor (my experience)280,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ENTJ_WHAT I LOOK FOR IN A GUY4,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ESTJ_Arnold Schwarzenegger Shows His Gym & Fridge | Gym & Fridge | Men's Health51,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ISTJc_My Personality Test Results...3,ISTJc,0,0,0,1,0,0,0,0,0,1,0
"ESFJc_How I made $8,000 in THREE weeks of College7",ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1619,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFP_Only 1 Out of 10 Engineering Grads Will Work as an Engineer102,ESFP_,0,1,1,0,0,1,0,1,0,0,0
ENFPc_DON'T GET FAT IN JAPAN23,ENFPc,1,0,1,0,1,0,0,0,1,0,0
INFJc_How To Spot An ENTP: Body Language256,INFJc,0,0,0,1,0,0,0,0,0,1,0
"ENTJ_Coding when you don't ""feel"" like it #grindreel59",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ESTP_Are You Too Selfless?318,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ESTJ_Marty Lobdell - Study Less Study Smart230,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
INFJc_How to start a business in 2 days13,INFJc,0,0,0,1,0,0,0,0,0,1,0
INFP_Top 10 Differences Between Managers and Leaders12,INFP_,0,1,1,0,0,1,0,0,0,0,1
ISFP_Reasons are hard for an ISFP213,ISFP_,1,0,1,0,1,0,0,0,0,0,1
INFP_73 Questions With Taylor Swift | Vogue50,INFP_,0,1,1,0,0,1,0,0,0,0,1
ISFJc_My Favorite Health and Wellness Platforms62,ISFJc,1,1,0,0,0,0,1,0,0,1,0
INFP_Everything Anthony Mackie Does in a Day | Vanity Fair144,INFP_,0,1,1,0,0,1,0,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3768,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISFJ_Revealing my MBTI type after taking the 16personalities test213,ISFJ_,1,1,0,0,0,0,1,0,0,0,1
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2246",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ESFJc_Improve your Vocabulary: Stop saying VERY!278,ESFJc,0,0,0,1,0,0,0,0,1,0,0
INFJc_Why I Love ENTPs!!!!!151,INFJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Balance Out The Physical And Spiritual Realms To Live More Holistically1,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INTJ_Javascript Explained! Javascript PRIMER video for beginners.192,INTJ_,1,1,0,0,0,0,1,0,0,0,1
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty9,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4007,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTP_How I Learned to Code in 6 Months - And Got Into Google72,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ISTJc_How to Design Your Life (My Process For Achieving Goals)225,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Ken Jeong Answers Medical Questions From Twitter | Tech Support | WIRED154,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2476,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFJc_Why I Love ENTPs!!!!!145,INFJc,0,0,0,1,0,0,0,0,0,1,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2252",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ISFJ_Revealing my MBTI type after taking the 16personalities test207,ISFJ_,1,1,0,0,0,0,1,0,0,0,1
INTJ_Javascript Explained! Javascript PRIMER video for beginners.186,INTJ_,1,1,0,0,0,0,1,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4013,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTP_Are You Too Selfless?11,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ENFJc_Self-Discipline with Minimal Effort89,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]878,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTJc_How to Design Your Life (My Process For Achieving Goals)231,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ISTP_How I Learned to Code in 6 Months - And Got Into Google66,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2462,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Ken Jeong Answers Medical Questions From Twitter | Tech Support | WIRED140,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍129,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ENFPc_DON'T GET FAT IN JAPAN37,ENFPc,1,0,1,0,1,0,0,0,1,0,0
"ESFJc_How I made $8,000 in THREE weeks of College339",ESFJc,0,0,0,1,0,0,0,0,1,0,0
INFJc_How To Spot An ENTP: Body Language242,INFJc,0,0,0,1,0,0,0,0,0,1,0
ESTJ_Marty Lobdell - Study Less Study Smart224,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
INFP_73 Questions With Taylor Swift | Vogue44,INFP_,0,1,1,0,0,1,0,0,0,0,1
ISFP_Reasons are hard for an ISFP207,ISFP_,1,0,1,0,1,0,0,0,0,0,1
INFP_Everything Anthony Mackie Does in a Day | Vanity Fair150,INFP_,0,1,1,0,0,1,0,0,0,0,1
ISFJc_My Favorite Health and Wellness Platforms76,ISFJc,1,1,0,0,0,0,1,0,0,1,0
ESTJ_Arnold Schwarzenegger Shows His Gym & Fridge | Gym & Fridge | Men's Health45,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ESFP_Only 1 Out of 10 Engineering Grads Will Work as an Engineer116,ESFP_,0,1,1,0,0,1,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]2304,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Who Are The INFPs?913,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJc_Improve your Vocabulary: Stop saying VERY!42,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ESTJ_Marty Lobdell - Study Less Study Smart46,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty278,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]4775,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ENTJ_Fastest Killing Builds in Diablo 2 (Information, History Walk through) - 디아블로 2534",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ESTJc_Living with Social Anxiety | my story & advice74,ESTJc,1,1,0,0,0,0,1,0,1,0,0
ENFJ_Switzerland vs USA | Going to the doctor (my experience)294,ENFJ_,1,1,0,0,0,0,1,1,0,0,0
ESTP_Christmas Gifts from Amazon People ACTUALLY Want (Under $50)52,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ENFJc_How to Maintain Concentration (for as long as 14 hours!)113,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTP_Are You Too Selfless?442,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1625,ENFJc,1,1,0,0,0,0,1,0,1,0,0
"ESTJc_My Testimony (jail, depression, and God’s perfect provision)8",ESTJc,1,1,0,0,0,0,1,0,1,0,0
ISTJc_OBJECTIVE PERSONALITY ISTJ (MM Si Te BPCS)14,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ESFP_HTML & CSS - How Much Do You Really Need To Know? #devsLife94,ESFP_,0,1,1,0,0,1,0,1,0,0,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty250,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENTJ_My Minimalist Apartment252,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ENFJc_Balance Out The Physical And Spiritual Realms To Live More Holistically283,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3032,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]3754,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESFJc_i quit software engineering to do youtube295,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ESFJc_Improve your Vocabulary: Stop saying VERY!244,ESFJc,0,0,0,1,0,0,0,0,1,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]688,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ISTP_How I Learned to Code in 6 Months - And Got Into Google206,ISTP_,0,1,1,0,0,1,0,0,0,0,1
ESTP_Are You Too Selfless?39,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ISTJc_Creating Opportunities | Think Out Loud With Jay Shetty536,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ISTJc_How to Design Your Life (My Process For Achieving Goals)219,ISTJc,0,0,0,1,0,0,0,0,0,1,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]850,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENFJc_Ken Jeong Answers Medical Questions From Twitter | Tech Support | WIRED168,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ESTP_Are You Too Selfless?2,ESTP_,1,0,1,0,1,0,0,1,0,0,0
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1143,ENFJc,1,1,0,0,0,0,1,0,1,0,0
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍101,ENTP_,0,1,1,0,0,1,0,1,0,0,0
INFJc_How To Spot An ENTP: Body Language23,INFJc,0,0,0,1,0,0,0,0,0,1,0
"ENTJ_Coding when you don't ""feel"" like it #grindreel65",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ESTP_Are You Too Selfless?324,ESTP_,1,0,1,0,1,0,0,1,0,0,0
"ESFJc_How I made $8,000 in THREE weeks of College311",ESFJc,0,0,0,1,0,0,0,0,1,0,0
ISFPc_LIVING IN SAN FRANCISCO95,ISFPc,1,0,1,0,1,0,0,0,0,1,0
ENTJ_My Minimalist Apartment86,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ISFPc_My Software Engineering Journey43,ISFPc,1,0,1,0,1,0,0,0,0,1,0
INFP_Everything Anthony Mackie Does in a Day | Vanity Fair178,INFP_,0,1,1,0,0,1,0,0,0,0,1
ENFJc_Learn Python - Full Course for Beginners [Tutorial]1157,ENFJc,1,1,0,0,0,0,1,0,1,0,0
INFJc_How To Spot An ENTP: Body Language37,INFJc,0,0,0,1,0,0,0,0,0,1,0
ENTP_The real secrets of the IDOL STAR ATHLETICS CHAMPIONSHIPS | IDOL INSIDER 🔍115,ENTP_,0,1,1,0,0,1,0,1,0,0,0
ESTP_Are You Too Selfless?330,ESTP_,1,0,1,0,1,0,0,1,0,0,0
"ENTJ_Coding when you don't ""feel"" like it #grindreel71",ENTJ_,0,0,0,1,0,0,0,1,0,0,0
"ESFJc_How I made $8,000 in THREE weeks of College305",ESFJc,0,0,0,1,0,0,0,0,1,0,0
INFP_73 Questions With Taylor Swift | Vogue78,INFP_,0,1,1,0,0,1,0,0,0,0,1
ENTJ_My Minimalist Apartment92,ENTJ_,0,0,0,1,0,0,0,1,0,0,0
ESTJ_Marty Lobdell - Study Less Study Smart218,ESTJ_,1,1,0,0,0,0,1,1,0,0,0
ISFPc_LIVING IN SAN FRANCISCO81,ISFPc,1,0,1,0,1,0,0,0,0,1,0
ISFPc_My Software Engineering Journey57,ISFPc,1,0,1,0,1,0,0,0,0,1,0
ESTP_Christianity's genetic destruction of sexual control2,ESTP_,1,0,1,0,1,0,0,1,0,0,0
INFJc_Why I Love ENTPs!!!!!179,INFJc,0,0,0,1,0,0,0,0,0,1,0
